x	y	pred_rf
672500	223500	NA
673500	223500	NA
674500	223500	NA
675500	223500	NA
676500	223500	NA
677500	223500	NA
678500	223500	NA
679500	223500	NA
680500	223500	NA
681500	223500	NA
682500	223500	NA
683500	223500	NA
684500	223500	NA
685500	223500	NA
686500	223500	NA
687500	223500	NA
688500	223500	NA
689500	223500	NA
690500	223500	NA
691500	223500	NA
692500	223500	NA
693500	223500	NA
694500	223500	NA
695500	223500	NA
696500	223500	NA
697500	223500	NA
698500	223500	NA
699500	223500	NA
700500	223500	NA
701500	223500	NA
702500	223500	NA
703500	223500	NA
704500	223500	NA
705500	223500	NA
706500	223500	NA
707500	223500	NA
708500	223500	NA
709500	223500	NA
710500	223500	NA
711500	223500	NA
712500	223500	NA
713500	223500	NA
714500	223500	NA
715500	223500	NA
716500	223500	NA
717500	223500	NA
718500	223500	NA
719500	223500	NA
720500	223500	NA
721500	223500	NA
722500	223500	NA
723500	223500	NA
724500	223500	NA
725500	223500	NA
726500	223500	NA
727500	223500	NA
728500	223500	NA
729500	223500	NA
730500	223500	NA
731500	223500	NA
732500	223500	NA
733500	223500	NA
734500	223500	NA
735500	223500	NA
736500	223500	NA
737500	223500	NA
738500	223500	NA
739500	223500	NA
740500	223500	NA
741500	223500	NA
742500	223500	NA
743500	223500	NA
744500	223500	NA
745500	223500	NA
746500	223500	NA
747500	223500	NA
748500	223500	NA
749500	223500	NA
750500	223500	NA
751500	223500	NA
752500	223500	NA
753500	223500	NA
754500	223500	NA
755500	223500	NA
756500	223500	NA
757500	223500	NA
553500	222500	NA
554500	222500	NA
555500	222500	NA
556500	222500	NA
557500	222500	NA
558500	222500	NA
559500	222500	NA
560500	222500	NA
561500	222500	NA
562500	222500	NA
563500	222500	NA
564500	222500	NA
565500	222500	NA
566500	222500	NA
567500	222500	NA
568500	222500	NA
569500	222500	NA
570500	222500	NA
571500	222500	NA
572500	222500	NA
573500	222500	NA
574500	222500	NA
575500	222500	NA
576500	222500	NA
577500	222500	NA
578500	222500	NA
579500	222500	NA
580500	222500	NA
581500	222500	NA
582500	222500	NA
583500	222500	NA
584500	222500	NA
585500	222500	NA
586500	222500	NA
587500	222500	NA
588500	222500	NA
589500	222500	NA
590500	222500	NA
591500	222500	NA
592500	222500	NA
593500	222500	NA
594500	222500	NA
595500	222500	NA
596500	222500	NA
597500	222500	NA
598500	222500	NA
599500	222500	NA
600500	222500	NA
601500	222500	NA
602500	222500	NA
603500	222500	NA
604500	222500	NA
605500	222500	NA
606500	222500	NA
607500	222500	NA
608500	222500	NA
609500	222500	NA
610500	222500	NA
611500	222500	NA
612500	222500	NA
613500	222500	NA
614500	222500	NA
615500	222500	NA
616500	222500	NA
617500	222500	NA
618500	222500	NA
619500	222500	NA
620500	222500	NA
621500	222500	NA
622500	222500	NA
623500	222500	NA
624500	222500	NA
625500	222500	NA
626500	222500	NA
627500	222500	NA
628500	222500	NA
629500	222500	NA
630500	222500	NA
631500	222500	NA
632500	222500	NA
633500	222500	NA
634500	222500	NA
635500	222500	NA
636500	222500	NA
637500	222500	NA
638500	222500	NA
639500	222500	NA
640500	222500	NA
641500	222500	NA
642500	222500	NA
643500	222500	NA
644500	222500	NA
645500	222500	NA
646500	222500	NA
647500	222500	NA
648500	222500	NA
649500	222500	NA
650500	222500	NA
651500	222500	NA
652500	222500	NA
653500	222500	NA
654500	222500	NA
655500	222500	NA
656500	222500	NA
657500	222500	NA
658500	222500	NA
659500	222500	NA
660500	222500	NA
661500	222500	NA
662500	222500	NA
663500	222500	NA
664500	222500	NA
665500	222500	NA
666500	222500	NA
667500	222500	NA
668500	222500	NA
669500	222500	NA
670500	222500	NA
671500	222500	NA
672500	222500	NA
673500	222500	NA
674500	222500	NA
675500	222500	NA
676500	222500	NA
677500	222500	NA
678500	222500	NA
679500	222500	NA
680500	222500	NA
681500	222500	NA
682500	222500	NA
683500	222500	NA
684500	222500	NA
685500	222500	NA
686500	222500	NA
687500	222500	NA
688500	222500	NA
689500	222500	NA
690500	222500	NA
691500	222500	NA
692500	222500	NA
693500	222500	NA
694500	222500	NA
695500	222500	NA
696500	222500	NA
697500	222500	NA
698500	222500	NA
699500	222500	NA
700500	222500	NA
701500	222500	NA
702500	222500	NA
703500	222500	NA
704500	222500	NA
705500	222500	NA
706500	222500	NA
707500	222500	NA
708500	222500	NA
709500	222500	NA
710500	222500	NA
711500	222500	NA
712500	222500	NA
713500	222500	NA
714500	222500	NA
715500	222500	NA
716500	222500	NA
717500	222500	NA
718500	222500	NA
719500	222500	NA
720500	222500	NA
721500	222500	NA
722500	222500	NA
723500	222500	NA
724500	222500	NA
725500	222500	NA
726500	222500	NA
727500	222500	NA
728500	222500	NA
729500	222500	NA
730500	222500	NA
731500	222500	NA
732500	222500	NA
733500	222500	NA
734500	222500	NA
735500	222500	NA
736500	222500	NA
737500	222500	NA
738500	222500	NA
739500	222500	NA
740500	222500	NA
741500	222500	NA
742500	222500	NA
743500	222500	NA
744500	222500	NA
745500	222500	NA
746500	222500	NA
747500	222500	NA
748500	222500	NA
749500	222500	NA
750500	222500	NA
751500	222500	NA
752500	222500	NA
753500	222500	NA
754500	222500	NA
755500	222500	NA
756500	222500	NA
757500	222500	NA
552500	221500	NA
553500	221500	NA
554500	221500	NA
555500	221500	NA
556500	221500	NA
557500	221500	NA
558500	221500	NA
559500	221500	NA
560500	221500	NA
561500	221500	NA
562500	221500	NA
563500	221500	NA
564500	221500	NA
565500	221500	NA
566500	221500	NA
567500	221500	NA
568500	221500	NA
569500	221500	NA
570500	221500	NA
571500	221500	NA
572500	221500	NA
573500	221500	NA
574500	221500	NA
575500	221500	NA
576500	221500	NA
577500	221500	NA
578500	221500	NA
579500	221500	NA
580500	221500	NA
581500	221500	NA
582500	221500	NA
583500	221500	NA
584500	221500	NA
585500	221500	NA
586500	221500	NA
587500	221500	NA
588500	221500	NA
589500	221500	NA
590500	221500	NA
591500	221500	NA
592500	221500	NA
593500	221500	NA
594500	221500	NA
595500	221500	NA
596500	221500	NA
597500	221500	NA
598500	221500	NA
599500	221500	NA
600500	221500	NA
601500	221500	NA
602500	221500	NA
603500	221500	NA
604500	221500	NA
605500	221500	NA
606500	221500	NA
607500	221500	NA
608500	221500	NA
609500	221500	NA
610500	221500	NA
611500	221500	NA
612500	221500	NA
613500	221500	NA
614500	221500	NA
615500	221500	NA
616500	221500	NA
617500	221500	NA
618500	221500	NA
619500	221500	NA
620500	221500	NA
621500	221500	NA
622500	221500	NA
623500	221500	NA
624500	221500	NA
625500	221500	NA
626500	221500	NA
627500	221500	NA
628500	221500	NA
629500	221500	NA
630500	221500	NA
631500	221500	NA
632500	221500	NA
633500	221500	NA
634500	221500	NA
635500	221500	NA
636500	221500	NA
637500	221500	NA
638500	221500	NA
639500	221500	NA
640500	221500	NA
641500	221500	NA
642500	221500	NA
643500	221500	NA
644500	221500	NA
645500	221500	NA
646500	221500	NA
647500	221500	NA
648500	221500	NA
649500	221500	NA
650500	221500	NA
651500	221500	NA
652500	221500	NA
653500	221500	NA
654500	221500	NA
655500	221500	NA
656500	221500	NA
657500	221500	NA
658500	221500	NA
659500	221500	NA
660500	221500	NA
661500	221500	NA
662500	221500	NA
663500	221500	NA
664500	221500	NA
665500	221500	NA
666500	221500	NA
667500	221500	NA
668500	221500	NA
669500	221500	NA
670500	221500	NA
671500	221500	NA
672500	221500	NA
673500	221500	NA
674500	221500	NA
675500	221500	NA
676500	221500	NA
677500	221500	NA
678500	221500	NA
679500	221500	NA
680500	221500	NA
681500	221500	NA
682500	221500	NA
683500	221500	NA
684500	221500	NA
685500	221500	NA
686500	221500	NA
687500	221500	NA
688500	221500	NA
689500	221500	NA
690500	221500	NA
691500	221500	NA
692500	221500	NA
693500	221500	NA
694500	221500	NA
695500	221500	NA
696500	221500	NA
697500	221500	NA
698500	221500	NA
699500	221500	NA
700500	221500	NA
701500	221500	NA
702500	221500	NA
703500	221500	NA
704500	221500	NA
705500	221500	NA
706500	221500	NA
707500	221500	NA
708500	221500	NA
709500	221500	NA
710500	221500	NA
711500	221500	NA
712500	221500	NA
713500	221500	NA
714500	221500	NA
715500	221500	NA
716500	221500	NA
717500	221500	NA
718500	221500	NA
719500	221500	NA
720500	221500	NA
721500	221500	NA
722500	221500	NA
723500	221500	NA
724500	221500	NA
725500	221500	NA
726500	221500	NA
727500	221500	NA
728500	221500	NA
729500	221500	NA
730500	221500	NA
731500	221500	NA
732500	221500	NA
733500	221500	NA
734500	221500	NA
735500	221500	NA
736500	221500	NA
737500	221500	NA
738500	221500	NA
739500	221500	NA
740500	221500	NA
741500	221500	NA
742500	221500	NA
743500	221500	NA
744500	221500	NA
745500	221500	NA
746500	221500	NA
747500	221500	NA
748500	221500	NA
749500	221500	NA
750500	221500	NA
751500	221500	NA
752500	221500	NA
753500	221500	NA
754500	221500	NA
755500	221500	NA
756500	221500	NA
757500	221500	NA
551500	220500	NA
552500	220500	NA
553500	220500	NA
554500	220500	NA
555500	220500	NA
556500	220500	NA
557500	220500	NA
558500	220500	NA
559500	220500	NA
560500	220500	NA
561500	220500	NA
562500	220500	NA
563500	220500	NA
564500	220500	NA
565500	220500	NA
566500	220500	NA
567500	220500	NA
568500	220500	NA
569500	220500	NA
570500	220500	NA
571500	220500	NA
572500	220500	NA
573500	220500	NA
574500	220500	NA
575500	220500	NA
576500	220500	NA
577500	220500	NA
578500	220500	NA
579500	220500	NA
580500	220500	NA
581500	220500	NA
582500	220500	NA
583500	220500	NA
584500	220500	NA
585500	220500	NA
586500	220500	NA
587500	220500	NA
588500	220500	NA
589500	220500	NA
590500	220500	NA
591500	220500	NA
592500	220500	NA
593500	220500	NA
594500	220500	NA
595500	220500	NA
596500	220500	NA
597500	220500	NA
598500	220500	NA
599500	220500	NA
600500	220500	NA
601500	220500	NA
602500	220500	NA
603500	220500	NA
604500	220500	NA
605500	220500	NA
606500	220500	NA
607500	220500	NA
608500	220500	NA
609500	220500	NA
610500	220500	NA
611500	220500	NA
612500	220500	NA
613500	220500	NA
614500	220500	NA
615500	220500	NA
616500	220500	NA
617500	220500	NA
618500	220500	NA
619500	220500	NA
620500	220500	NA
621500	220500	NA
622500	220500	NA
623500	220500	NA
624500	220500	NA
625500	220500	NA
626500	220500	NA
627500	220500	NA
628500	220500	NA
629500	220500	NA
630500	220500	NA
631500	220500	NA
632500	220500	NA
633500	220500	NA
634500	220500	NA
635500	220500	NA
636500	220500	NA
637500	220500	NA
638500	220500	NA
639500	220500	NA
640500	220500	NA
641500	220500	NA
642500	220500	NA
643500	220500	NA
644500	220500	NA
645500	220500	NA
646500	220500	NA
647500	220500	NA
648500	220500	NA
649500	220500	NA
650500	220500	NA
651500	220500	NA
652500	220500	NA
653500	220500	NA
654500	220500	NA
655500	220500	NA
656500	220500	NA
657500	220500	NA
658500	220500	NA
659500	220500	NA
660500	220500	NA
661500	220500	NA
662500	220500	NA
663500	220500	NA
664500	220500	NA
665500	220500	NA
666500	220500	NA
667500	220500	NA
668500	220500	NA
669500	220500	NA
670500	220500	NA
671500	220500	NA
672500	220500	NA
673500	220500	NA
674500	220500	NA
675500	220500	NA
676500	220500	NA
677500	220500	NA
678500	220500	NA
679500	220500	NA
680500	220500	NA
681500	220500	NA
682500	220500	NA
683500	220500	NA
684500	220500	NA
685500	220500	NA
686500	220500	NA
687500	220500	NA
688500	220500	NA
689500	220500	NA
690500	220500	NA
691500	220500	NA
692500	220500	NA
693500	220500	NA
694500	220500	NA
695500	220500	NA
696500	220500	NA
697500	220500	NA
698500	220500	NA
699500	220500	NA
700500	220500	NA
701500	220500	NA
702500	220500	NA
703500	220500	NA
704500	220500	NA
705500	220500	NA
706500	220500	NA
707500	220500	NA
708500	220500	NA
709500	220500	NA
710500	220500	NA
711500	220500	NA
712500	220500	NA
713500	220500	NA
714500	220500	NA
715500	220500	NA
716500	220500	NA
717500	220500	NA
718500	220500	NA
719500	220500	NA
720500	220500	NA
721500	220500	NA
722500	220500	NA
723500	220500	NA
724500	220500	NA
725500	220500	NA
726500	220500	NA
727500	220500	NA
728500	220500	NA
729500	220500	NA
730500	220500	NA
731500	220500	NA
732500	220500	NA
733500	220500	NA
734500	220500	NA
735500	220500	NA
736500	220500	NA
737500	220500	NA
738500	220500	NA
739500	220500	NA
740500	220500	NA
741500	220500	NA
742500	220500	NA
743500	220500	NA
744500	220500	NA
745500	220500	NA
746500	220500	NA
747500	220500	NA
748500	220500	NA
749500	220500	NA
750500	220500	NA
751500	220500	NA
752500	220500	NA
753500	220500	NA
754500	220500	NA
755500	220500	NA
756500	220500	NA
757500	220500	NA
548500	219500	NA
549500	219500	NA
550500	219500	NA
551500	219500	NA
552500	219500	NA
553500	219500	NA
554500	219500	NA
555500	219500	NA
556500	219500	NA
557500	219500	NA
558500	219500	NA
559500	219500	NA
560500	219500	NA
561500	219500	NA
562500	219500	NA
563500	219500	NA
564500	219500	NA
565500	219500	NA
566500	219500	NA
567500	219500	NA
568500	219500	NA
569500	219500	NA
570500	219500	NA
571500	219500	NA
572500	219500	NA
573500	219500	NA
574500	219500	NA
575500	219500	NA
576500	219500	NA
577500	219500	NA
578500	219500	NA
579500	219500	NA
580500	219500	NA
581500	219500	NA
582500	219500	NA
583500	219500	NA
584500	219500	NA
585500	219500	NA
586500	219500	NA
587500	219500	NA
588500	219500	NA
589500	219500	NA
590500	219500	NA
591500	219500	NA
592500	219500	NA
593500	219500	NA
594500	219500	NA
595500	219500	NA
596500	219500	NA
597500	219500	NA
598500	219500	NA
599500	219500	NA
600500	219500	NA
601500	219500	NA
602500	219500	NA
603500	219500	NA
604500	219500	NA
605500	219500	NA
606500	219500	NA
607500	219500	NA
608500	219500	NA
609500	219500	NA
610500	219500	NA
611500	219500	NA
612500	219500	NA
613500	219500	NA
614500	219500	NA
615500	219500	NA
616500	219500	NA
617500	219500	NA
618500	219500	NA
619500	219500	NA
620500	219500	NA
621500	219500	NA
622500	219500	NA
623500	219500	NA
624500	219500	NA
625500	219500	NA
626500	219500	NA
627500	219500	NA
628500	219500	NA
629500	219500	NA
630500	219500	NA
631500	219500	NA
632500	219500	NA
633500	219500	NA
634500	219500	NA
635500	219500	NA
636500	219500	NA
637500	219500	NA
638500	219500	NA
639500	219500	NA
640500	219500	NA
641500	219500	NA
642500	219500	NA
643500	219500	NA
644500	219500	NA
645500	219500	NA
646500	219500	NA
647500	219500	NA
648500	219500	NA
649500	219500	NA
650500	219500	NA
651500	219500	NA
652500	219500	NA
653500	219500	NA
654500	219500	NA
655500	219500	NA
656500	219500	NA
657500	219500	NA
658500	219500	NA
659500	219500	NA
660500	219500	NA
661500	219500	NA
662500	219500	NA
663500	219500	NA
664500	219500	NA
665500	219500	NA
666500	219500	NA
667500	219500	NA
668500	219500	NA
669500	219500	NA
670500	219500	NA
671500	219500	NA
672500	219500	NA
673500	219500	NA
674500	219500	NA
675500	219500	NA
676500	219500	NA
677500	219500	NA
678500	219500	NA
679500	219500	NA
680500	219500	NA
681500	219500	NA
682500	219500	NA
683500	219500	NA
684500	219500	NA
685500	219500	NA
686500	219500	NA
687500	219500	NA
688500	219500	NA
689500	219500	NA
690500	219500	NA
691500	219500	NA
692500	219500	NA
693500	219500	NA
694500	219500	NA
695500	219500	NA
696500	219500	NA
697500	219500	NA
698500	219500	NA
699500	219500	NA
700500	219500	NA
701500	219500	NA
702500	219500	NA
703500	219500	NA
704500	219500	NA
705500	219500	NA
706500	219500	NA
707500	219500	NA
708500	219500	NA
709500	219500	NA
710500	219500	NA
711500	219500	NA
712500	219500	NA
713500	219500	NA
714500	219500	NA
715500	219500	NA
716500	219500	NA
717500	219500	NA
718500	219500	NA
719500	219500	NA
720500	219500	NA
721500	219500	NA
722500	219500	NA
723500	219500	NA
724500	219500	NA
725500	219500	NA
726500	219500	NA
727500	219500	NA
728500	219500	NA
729500	219500	NA
730500	219500	NA
731500	219500	NA
732500	219500	NA
733500	219500	NA
734500	219500	NA
735500	219500	NA
736500	219500	NA
737500	219500	NA
738500	219500	NA
739500	219500	NA
740500	219500	NA
741500	219500	NA
742500	219500	NA
743500	219500	NA
744500	219500	NA
745500	219500	NA
746500	219500	NA
747500	219500	NA
748500	219500	NA
749500	219500	NA
750500	219500	NA
751500	219500	NA
752500	219500	NA
753500	219500	NA
754500	219500	NA
755500	219500	NA
756500	219500	NA
757500	219500	NA
547500	218500	NA
548500	218500	NA
549500	218500	NA
550500	218500	NA
551500	218500	NA
552500	218500	NA
553500	218500	NA
554500	218500	NA
555500	218500	NA
556500	218500	NA
557500	218500	NA
558500	218500	NA
559500	218500	NA
560500	218500	NA
561500	218500	NA
562500	218500	NA
563500	218500	NA
564500	218500	NA
565500	218500	NA
566500	218500	NA
567500	218500	NA
568500	218500	NA
569500	218500	NA
570500	218500	NA
571500	218500	NA
572500	218500	NA
573500	218500	NA
574500	218500	NA
575500	218500	NA
576500	218500	NA
577500	218500	NA
578500	218500	NA
579500	218500	NA
580500	218500	NA
581500	218500	NA
582500	218500	NA
583500	218500	NA
584500	218500	NA
585500	218500	NA
586500	218500	NA
587500	218500	NA
588500	218500	NA
589500	218500	NA
590500	218500	NA
591500	218500	NA
592500	218500	NA
593500	218500	NA
594500	218500	NA
595500	218500	NA
596500	218500	NA
597500	218500	NA
598500	218500	NA
599500	218500	NA
600500	218500	NA
601500	218500	NA
602500	218500	NA
603500	218500	NA
604500	218500	NA
605500	218500	NA
606500	218500	NA
607500	218500	NA
608500	218500	NA
609500	218500	NA
610500	218500	NA
611500	218500	NA
612500	218500	NA
613500	218500	NA
614500	218500	NA
615500	218500	NA
616500	218500	NA
617500	218500	NA
618500	218500	NA
619500	218500	NA
620500	218500	NA
621500	218500	NA
622500	218500	NA
623500	218500	NA
624500	218500	NA
625500	218500	NA
626500	218500	NA
627500	218500	NA
628500	218500	NA
629500	218500	NA
630500	218500	NA
631500	218500	NA
632500	218500	NA
633500	218500	NA
634500	218500	NA
635500	218500	NA
636500	218500	NA
637500	218500	NA
638500	218500	NA
639500	218500	NA
640500	218500	NA
641500	218500	NA
642500	218500	NA
643500	218500	NA
644500	218500	NA
645500	218500	NA
646500	218500	NA
647500	218500	NA
648500	218500	NA
649500	218500	NA
650500	218500	NA
651500	218500	NA
652500	218500	NA
653500	218500	NA
654500	218500	NA
655500	218500	NA
656500	218500	NA
657500	218500	NA
658500	218500	NA
659500	218500	NA
660500	218500	NA
661500	218500	NA
662500	218500	NA
663500	218500	NA
664500	218500	NA
665500	218500	NA
666500	218500	NA
667500	218500	NA
668500	218500	NA
669500	218500	NA
670500	218500	NA
671500	218500	NA
672500	218500	NA
673500	218500	NA
674500	218500	NA
675500	218500	NA
676500	218500	NA
677500	218500	NA
678500	218500	NA
679500	218500	NA
680500	218500	NA
681500	218500	NA
682500	218500	NA
683500	218500	NA
684500	218500	NA
685500	218500	NA
686500	218500	NA
687500	218500	NA
688500	218500	NA
689500	218500	NA
690500	218500	NA
691500	218500	NA
692500	218500	NA
693500	218500	NA
694500	218500	NA
695500	218500	NA
696500	218500	NA
697500	218500	NA
698500	218500	NA
699500	218500	NA
700500	218500	NA
701500	218500	NA
702500	218500	NA
703500	218500	NA
704500	218500	NA
705500	218500	NA
706500	218500	NA
707500	218500	NA
708500	218500	NA
709500	218500	NA
710500	218500	NA
711500	218500	NA
712500	218500	NA
713500	218500	NA
714500	218500	NA
715500	218500	NA
716500	218500	NA
717500	218500	NA
718500	218500	NA
719500	218500	NA
720500	218500	NA
721500	218500	NA
722500	218500	NA
723500	218500	NA
724500	218500	NA
725500	218500	NA
726500	218500	NA
727500	218500	NA
728500	218500	NA
729500	218500	NA
730500	218500	NA
731500	218500	NA
732500	218500	NA
733500	218500	NA
734500	218500	NA
735500	218500	NA
736500	218500	NA
737500	218500	NA
738500	218500	NA
739500	218500	NA
740500	218500	NA
741500	218500	NA
742500	218500	NA
743500	218500	NA
744500	218500	NA
745500	218500	NA
746500	218500	NA
747500	218500	NA
748500	218500	NA
749500	218500	NA
750500	218500	NA
751500	218500	NA
752500	218500	NA
753500	218500	NA
754500	218500	NA
755500	218500	NA
756500	218500	NA
757500	218500	NA
546500	217500	NA
547500	217500	NA
548500	217500	NA
549500	217500	NA
550500	217500	NA
551500	217500	NA
552500	217500	NA
553500	217500	NA
554500	217500	NA
555500	217500	NA
556500	217500	NA
557500	217500	NA
558500	217500	NA
559500	217500	NA
560500	217500	NA
561500	217500	NA
562500	217500	NA
563500	217500	NA
564500	217500	NA
565500	217500	NA
566500	217500	NA
567500	217500	NA
568500	217500	NA
569500	217500	NA
570500	217500	NA
571500	217500	NA
572500	217500	NA
573500	217500	NA
574500	217500	NA
575500	217500	NA
576500	217500	NA
577500	217500	NA
578500	217500	NA
579500	217500	NA
580500	217500	NA
581500	217500	NA
582500	217500	NA
583500	217500	NA
584500	217500	NA
585500	217500	NA
586500	217500	NA
587500	217500	NA
588500	217500	NA
589500	217500	NA
590500	217500	NA
591500	217500	NA
592500	217500	NA
593500	217500	NA
594500	217500	NA
595500	217500	NA
596500	217500	NA
597500	217500	NA
598500	217500	NA
599500	217500	NA
600500	217500	NA
601500	217500	NA
602500	217500	NA
603500	217500	NA
604500	217500	NA
605500	217500	NA
606500	217500	NA
607500	217500	NA
608500	217500	NA
609500	217500	NA
610500	217500	NA
611500	217500	NA
612500	217500	NA
613500	217500	NA
614500	217500	NA
615500	217500	NA
616500	217500	NA
617500	217500	NA
618500	217500	NA
619500	217500	NA
620500	217500	NA
621500	217500	NA
622500	217500	NA
623500	217500	NA
624500	217500	NA
625500	217500	NA
626500	217500	NA
627500	217500	NA
628500	217500	NA
629500	217500	NA
630500	217500	NA
631500	217500	NA
632500	217500	NA
633500	217500	NA
634500	217500	NA
635500	217500	NA
636500	217500	NA
637500	217500	NA
638500	217500	NA
639500	217500	NA
640500	217500	NA
641500	217500	NA
642500	217500	NA
643500	217500	NA
644500	217500	NA
645500	217500	NA
646500	217500	NA
647500	217500	NA
648500	217500	NA
649500	217500	NA
650500	217500	NA
651500	217500	NA
652500	217500	NA
653500	217500	NA
654500	217500	NA
655500	217500	NA
656500	217500	NA
657500	217500	NA
658500	217500	NA
659500	217500	NA
660500	217500	NA
661500	217500	NA
662500	217500	NA
663500	217500	NA
664500	217500	NA
665500	217500	NA
666500	217500	NA
667500	217500	NA
668500	217500	NA
669500	217500	NA
670500	217500	NA
671500	217500	NA
672500	217500	NA
673500	217500	NA
674500	217500	NA
675500	217500	NA
676500	217500	NA
677500	217500	NA
678500	217500	NA
679500	217500	NA
680500	217500	NA
681500	217500	NA
682500	217500	NA
683500	217500	NA
684500	217500	NA
685500	217500	NA
686500	217500	NA
687500	217500	NA
688500	217500	NA
689500	217500	NA
690500	217500	NA
691500	217500	NA
692500	217500	NA
693500	217500	NA
694500	217500	NA
695500	217500	NA
696500	217500	NA
697500	217500	NA
698500	217500	NA
699500	217500	NA
700500	217500	NA
701500	217500	NA
702500	217500	NA
703500	217500	NA
704500	217500	NA
705500	217500	NA
706500	217500	NA
707500	217500	NA
708500	217500	NA
709500	217500	NA
710500	217500	NA
711500	217500	NA
712500	217500	NA
713500	217500	NA
714500	217500	NA
715500	217500	NA
716500	217500	NA
717500	217500	NA
718500	217500	NA
719500	217500	NA
720500	217500	NA
721500	217500	NA
722500	217500	NA
723500	217500	NA
724500	217500	NA
725500	217500	NA
726500	217500	NA
727500	217500	NA
728500	217500	NA
729500	217500	NA
730500	217500	NA
731500	217500	NA
732500	217500	NA
733500	217500	NA
734500	217500	NA
735500	217500	NA
736500	217500	NA
737500	217500	NA
738500	217500	NA
739500	217500	NA
740500	217500	NA
741500	217500	NA
742500	217500	NA
743500	217500	NA
744500	217500	NA
745500	217500	NA
746500	217500	NA
747500	217500	NA
748500	217500	NA
749500	217500	NA
750500	217500	NA
751500	217500	NA
752500	217500	NA
753500	217500	NA
754500	217500	NA
755500	217500	NA
756500	217500	NA
757500	217500	NA
547500	216500	NA
548500	216500	NA
549500	216500	NA
550500	216500	NA
551500	216500	NA
552500	216500	NA
553500	216500	NA
554500	216500	NA
555500	216500	NA
556500	216500	NA
557500	216500	NA
558500	216500	NA
559500	216500	NA
560500	216500	NA
561500	216500	NA
562500	216500	NA
563500	216500	NA
564500	216500	NA
565500	216500	NA
566500	216500	NA
567500	216500	NA
568500	216500	NA
569500	216500	NA
570500	216500	NA
571500	216500	NA
572500	216500	NA
573500	216500	NA
574500	216500	NA
575500	216500	NA
576500	216500	NA
577500	216500	NA
578500	216500	NA
579500	216500	NA
580500	216500	NA
581500	216500	NA
582500	216500	NA
583500	216500	NA
584500	216500	NA
585500	216500	NA
586500	216500	NA
587500	216500	NA
588500	216500	NA
589500	216500	NA
590500	216500	NA
591500	216500	NA
592500	216500	NA
593500	216500	NA
594500	216500	NA
595500	216500	NA
596500	216500	NA
597500	216500	NA
598500	216500	NA
599500	216500	NA
600500	216500	NA
601500	216500	NA
602500	216500	NA
603500	216500	NA
604500	216500	NA
605500	216500	NA
606500	216500	NA
607500	216500	NA
608500	216500	NA
609500	216500	NA
610500	216500	NA
611500	216500	NA
612500	216500	NA
613500	216500	NA
614500	216500	NA
615500	216500	NA
616500	216500	NA
617500	216500	NA
618500	216500	NA
619500	216500	NA
620500	216500	NA
621500	216500	NA
622500	216500	NA
623500	216500	NA
624500	216500	NA
625500	216500	NA
626500	216500	NA
627500	216500	NA
628500	216500	NA
629500	216500	NA
630500	216500	NA
631500	216500	NA
632500	216500	NA
633500	216500	NA
634500	216500	NA
635500	216500	NA
636500	216500	NA
637500	216500	NA
638500	216500	NA
639500	216500	NA
640500	216500	NA
641500	216500	NA
642500	216500	NA
643500	216500	NA
644500	216500	NA
645500	216500	NA
646500	216500	NA
647500	216500	NA
648500	216500	NA
649500	216500	NA
650500	216500	NA
651500	216500	NA
652500	216500	NA
653500	216500	NA
654500	216500	NA
655500	216500	NA
656500	216500	NA
657500	216500	NA
658500	216500	NA
659500	216500	NA
660500	216500	NA
661500	216500	NA
662500	216500	NA
663500	216500	NA
664500	216500	NA
665500	216500	NA
666500	216500	NA
667500	216500	NA
668500	216500	NA
669500	216500	NA
670500	216500	NA
671500	216500	NA
672500	216500	NA
673500	216500	NA
674500	216500	NA
675500	216500	NA
676500	216500	NA
677500	216500	NA
678500	216500	NA
679500	216500	NA
680500	216500	NA
681500	216500	NA
682500	216500	NA
683500	216500	NA
684500	216500	NA
685500	216500	NA
686500	216500	NA
687500	216500	NA
688500	216500	NA
689500	216500	NA
690500	216500	NA
691500	216500	NA
692500	216500	NA
693500	216500	NA
694500	216500	NA
695500	216500	NA
696500	216500	NA
697500	216500	NA
698500	216500	NA
699500	216500	NA
700500	216500	NA
701500	216500	NA
702500	216500	NA
703500	216500	NA
704500	216500	NA
705500	216500	NA
706500	216500	NA
707500	216500	NA
708500	216500	NA
709500	216500	NA
710500	216500	NA
711500	216500	NA
712500	216500	NA
713500	216500	NA
714500	216500	NA
715500	216500	NA
716500	216500	NA
717500	216500	NA
718500	216500	NA
719500	216500	NA
720500	216500	NA
721500	216500	NA
722500	216500	NA
723500	216500	NA
724500	216500	NA
725500	216500	NA
726500	216500	NA
727500	216500	NA
728500	216500	NA
729500	216500	NA
730500	216500	NA
731500	216500	NA
732500	216500	NA
733500	216500	NA
734500	216500	NA
735500	216500	NA
736500	216500	NA
737500	216500	NA
738500	216500	NA
739500	216500	NA
740500	216500	NA
741500	216500	NA
742500	216500	NA
743500	216500	NA
744500	216500	NA
745500	216500	NA
746500	216500	NA
747500	216500	NA
748500	216500	NA
749500	216500	NA
750500	216500	NA
751500	216500	NA
752500	216500	NA
753500	216500	NA
754500	216500	NA
755500	216500	NA
756500	216500	NA
757500	216500	NA
544500	215500	NA
545500	215500	NA
546500	215500	NA
547500	215500	NA
548500	215500	NA
549500	215500	NA
